size	encoders	mean_jsd	similarity	mean_jsd_weighted	similarity_weighted	accuracy	n_correct	kappa
5	bol,gemma,granite,ministral,opus	0.23218252361891284	0.6650314245939097	0.18649656129696962	0.7309423358740174	0.54	27	0.470777726645191
4	bol,gemma,granite,haiku	0.23257831370821017	0.6644604201948476	0.191025098424886	0.7244090378170909	0.58	29	0.5136637332098193
5	gemma,gpt_oss_20b,granite,haiku,opus	0.23372437622804504	0.6628070014809331	0.1792721824451002	0.7413649114171124	0.64	32	0.5808104331625523
5	bol,gemma,granite,opus,rinna_jp_3_6b_jpfull	0.2337843753819014	0.662720440999207	0.1881105692717497	0.7286138145728469	0.56	28	0.4937873907040957
3	gemma,opus,rinna_bilingual_4b_jpfull	0.23404138751724887	0.6623496508660929	0.1835817856430292	0.735147468255261	0.56	28	0.4935543278084714
6	bol,gemma,granite,haiku,ministral,opus	0.23405290200942885	0.6623330389653265	0.1842663985577854	0.7341597805982137	0.6	30	0.5348837209302326
4	bol,gemma,opus,rinna_jp_3_6b_jpfull	0.23444584949184358	0.661766135581117	0.18902361909412993	0.7272965621220144	0.54	27	0.47199265381083566
5	bol,gemma,haiku,ministral,opus	0.23452653776440574	0.6616497270104336	0.18361663405013456	0.7350971926311473	0.62	31	0.5597775718257645
3	gemma,opus,rinna_jp_3_6b_jpfull	0.23476169453469492	0.6613104675041059	0.17921027986629226	0.741454217960577	0.56	28	0.4933210502072778
5	bol,gemma,granite,opus,rinna_bilingual_4b_jpfull	0.2348426718596206	0.6611936419190112	0.191981987871686	0.7230285381575134	0.56	28	0.4937873907040957
3	bol,gemma,granite	0.2358443242206186	0.6597485630251048	0.20809105057817706	0.6997880732774895	0.5	25	0.4255514705882353
5	bol,gemma,granite,opus,qwen	0.23603857532430808	0.6594683179211247	0.1899494382586179	0.7259608874046476	0.58	29	0.5136637332098193
4	gemma,haiku,ministral,opus	0.23651813636101238	0.6587764575916678	0.1777286042532131	0.7435918240197723	0.6	30	0.5372512725590004
3	gemma,opus,qwen	0.23664274961485382	0.6585966786683217	0.17864010744809608	0.7422768028807603	0.54	27	0.47102115915363385
4	bol,gemma,opus,rinna_bilingual_4b_jpfull	0.23669081834496974	0.6585273301497616	0.1944105258447636	0.7195248984671438	0.56	28	0.49425287356321834
6	bol,gemma,granite,haiku,opus,rinna_jp_3_6b_jpfull	0.23683216652093309	0.6583234078372606	0.18777100863651833	0.7291036970173763	0.62	31	0.5589600742804085
4	bol,gemma,opus,qwen	0.23698779482234286	0.6580988836585948	0.18994092260743436	0.7259731728923801	0.56	28	0.4940202391904325
4	gemma,granite,ministral,opus	0.23730588967764832	0.6576399697883133	0.18250979121654518	0.7366940292982102	0.54	27	0.46759259259259267
6	bol,gemma,granite,haiku,opus,rinna_bilingual_4b_jpfull	0.2373419181912502	0.6575879916304093	0.19022362042874771	0.7255653261475011	0.62	31	0.5599814729041224
4	gemma,granite,opus,rinna_bilingual_4b_jpfull	0.23774195462529202	0.6570108610508423	0.18764838966743222	0.7292805987959957	0.6	30	0.5366079703429101
4	bol,gemma,gpt_oss_20b,granite	0.23821780254328648	0.6563243576193343	0.2011106023439009	0.7098587313282618	0.5	25	0.4255514705882353
6	bol,gemma,granite,haiku,opus,qwen	0.2383841237901732	0.6560844067812563	0.1887582976847839	0.7276793400035195	0.62	31	0.5589600742804085
2	gemma,gpt_oss_20b	0.2387703632016003	0.6555271810977946	0.1895993232659793	0.7264659965682682	0.5	25	0.43000455996352027
5	bol,gemma,gpt_oss_20b,granite,haiku	0.23878727651593312	0.6555027803430816	0.19441849961900798	0.7195133947425844	0.56	28	0.4914470642625983
5	gemma,granite,haiku,ministral,opus	0.23883315337180608	0.6554365940306222	0.1819582604375107	0.7374897200180208	0.58	29	0.5129870129870131
3	gemma,granite,haiku	0.23904535586050016	0.6551304505525188	0.18556408872749672	0.7322876094257609	0.56	28	0.4912118408880666
4	gemma,granite,opus,rinna_jp_3_6b_jpfull	0.23911384751811418	0.6550316379777369	0.18458798690894412	0.7336958266787894	0.56	28	0.4907407407407408
5	bol,gemma,haiku,opus,rinna_jp_3_6b_jpfull	0.23921148072291293	0.6548907830373476	0.19056415438521498	0.7250740394972515	0.58	29	0.5134383688600557
6	bol,gemma,gpt_oss_20b,granite,ministral,opus	0.23945404196313938	0.654540841138961	0.1926939712589774	0.7220013632554729	0.56	28	0.4914470642625983
5	bol,gemma,gpt_oss_20b,ministral,opus	0.23951268621033278	0.6544562353743585	0.1913985852449823	0.7238702102339005	0.56	28	0.4949494949494949
3	bol,granite,opus	0.23967214415049645	0.654226186194854	0.2028507353909271	0.7073482500108301	0.5	25	0.4207599629286377
3	bol,gemma,haiku	0.24035155443276818	0.6532460043498916	0.2030106802391334	0.7071174983715072	0.52	26	0.4454713493530499
5	bol,gemma,haiku,opus,rinna_bilingual_4b_jpfull	0.24035896043308483	0.6532353197499619	0.1936996944590093	0.7205504113822798	0.62	31	0.559573481687529
7	bol,gemma,gpt_oss_20b,granite,haiku,ministral,opus	0.24053738520031256	0.6529779072231108	0.19067935848610326	0.7249078351122099	0.6	30	0.5348837209302326
6	bol,gemma,gpt_oss_20b,granite,opus,rinna_jp_3_6b_jpfull	0.2408468950205565	0.6525313789403384	0.1940171879731241	0.720092365063952	0.56	28	0.49285384970032264
2	gemma,haiku	0.2408477175702355	0.6525301922519956	0.19001743149260672	0.7258627939031579	0.58	29	0.5145631067961165
4	gemma,granite,opus,qwen	0.2409149139339627	0.6524332483912806	0.18559562476331928	0.7322421125432703	0.54	27	0.46759259259259267
5	bol,gemma,haiku,opus,qwen	0.24092989722743294	0.6524116320680948	0.19081296452621754	0.7247150823407043	0.6	30	0.5366079703429101
5	gemma,granite,haiku,opus,rinna_bilingual_4b_jpfull	0.24102824298378028	0.6522697491331201	0.18801156512776343	0.7287566473604032	0.58	29	0.5138888888888888
3	bol,gemma,gpt_oss_20b	0.24127885424085518	0.6519081935153472	0.20544097761624308	0.7036113203976655	0.56	28	0.4937873907040956
4	gemma,haiku,opus,rinna_bilingual_4b_jpfull	0.2415112295622081	0.6515729467916063	0.18855029241773347	0.727979428170772	0.6	30	0.5370370370370371
6	bol,gemma,gpt_oss_20b,haiku,ministral,opus	0.2416985560446337	0.6513026918043838	0.19092184227500977	0.7245580049524585	0.62	31	0.5597775718257645
6	bol,gemma,gpt_oss_20b,granite,opus,rinna_bilingual_4b_jpfull	0.24172447775261774	0.6512652946848239	0.1974207718804409	0.7151820314396166	0.58	29	0.5145631067961165
5	gemma,granite,haiku,opus,rinna_jp_3_6b_jpfull	0.24210336426318765	0.6507186769949649	0.18620785869995354	0.7313588456790242	0.6	30	0.5363931386184515
5	bol,gemma,gpt_oss_20b,opus,rinna_jp_3_6b_jpfull	0.24218270382917365	0.6506042141965707	0.1949998714068557	0.7186746525473438	0.54	27	0.47102115915363385
4	gemma,haiku,opus,rinna_jp_3_6b_jpfull	0.24223664031710637	0.6505264002929071	0.18620960211892057	0.7313563304571262	0.64	32	0.5819786344635393
4	gemma,gpt_oss_20b,ministral,opus	0.24247211697154922	0.6501866792912973	0.18637208751563436	0.7311219135810705	0.52	26	0.4490358126721763
4	bol,granite,haiku,opus	0.24250284158909063	0.6501423530379371	0.19775179618777144	0.7147044643130172	0.52	26	0.4418604651162791
4	bol,gemma,gpt_oss_20b,haiku	0.24278508876286742	0.6497351564400244	0.1993087582282417	0.7124582428983783	0.52	26	0.4470046082949308
7	bol,gemma,gpt_oss_20b,granite,haiku,opus,rinna_jp_3_6b_jpfull	0.24280203151822588	0.6497107132108897	0.1934339065898914	0.7209338622229846	0.62	31	0.5589600742804085
6	bol,gemma,gpt_oss_20b,granite,opus,qwen	0.2431803748863725	0.6491648791099114	0.1963903514739291	0.7166686138501219	0.58	29	0.5136637332098193
7	bol,gemma,gpt_oss_20b,granite,haiku,opus,rinna_bilingual_4b_jpfull	0.24329924439224201	0.6489933866632804	0.19578037666002074	0.7175486214892147	0.62	31	0.5599814729041224
5	gemma,granite,haiku,opus,qwen	0.24334783194568196	0.6489232896408837	0.18662471161521565	0.7307574540453954	0.64	32	0.5808104331625523
5	bol,gemma,granite,haiku,ministral	0.24347161032760126	0.6487447151831196	0.19704306656675605	0.7157269450225872	0.58	29	0.5136637332098193
4	gemma,haiku,opus,qwen	0.24357061224156706	0.6486018856128025	0.18561123459436157	0.7322195923174366	0.62	31	0.5589600742804086
5	bol,gemma,gpt_oss_20b,opus,rinna_bilingual_4b_jpfull	0.2438341888530715	0.6482216249424908	0.1993787618091628	0.712357249079339	0.52	26	0.4490358126721763
7	bol,gemma,gpt_oss_20b,granite,haiku,opus,qwen	0.24450182363231066	0.6472584315573575	0.19490572110827462	0.7188104827162048	0.64	32	0.5823665893271462
4	gemma,gpt_oss_20b,granite,haiku	0.244901087999237	0.6466824148351892	0.19195762594600743	0.7230636849868765	0.56	28	0.4912118408880666
5	bol,gemma,gpt_oss_20b,opus,qwen	0.244933990180594	0.646634947021311	0.19723572019775415	0.715449004584537	0.54	27	0.47102115915363385
2	bol,opus	0.24496430923793797	0.6465912058676364	0.20855301724191314	0.6991215962626613	0.38	19	0.2843951985226225
6	bol,gemma,granite,ministral,opus,rinna_jp_3_6b_jpfull	0.24512786202722558	0.6463552490696076	0.19644688901637306	0.716587047418014	0.54	27	0.470777726645191
3	gemma,gpt_oss_20b,granite	0.24514733869997207	0.6463271501704232	0.1970668167256672	0.7156926807861057	0.5	25	0.42396313364055305
4	gemma,gpt_oss_20b,opus,rinna_bilingual_4b_jpfull	0.2452213825286379	0.6462203275059986	0.19448014343766895	0.7194244615111007	0.58	29	0.5156826568265682
6	bol,gemma,gpt_oss_20b,haiku,opus,rinna_jp_3_6b_jpfull	0.24522626815357704	0.6462132790391273	0.1958422915114618	0.7174592972400833	0.6	30	0.5363931386184515
5	gemma,gpt_oss_20b,granite,ministral,opus	0.24530691834761936	0.6460969254041357	0.19148054331172074	0.7237519697374561	0.52	26	0.4441871236683651
2	granite,opus	0.24532445987099874	0.6460716183353465	0.19607334278452657	0.7171259607142417	0.38	19	0.28240740740740744
3	gemma,gpt_oss_20b,haiku	0.24535825261824196	0.6460228657064808	0.19246839838798235	0.7223267961178165	0.58	29	0.5156826568265682
4	gemma,gpt_oss_20b,opus,rinna_jp_3_6b_jpfull	0.24542813897769336	0.6459220410022745	0.19061963092222198	0.7249940037724258	0.54	27	0.47102115915363385
5	gemma,gpt_oss_20b,haiku,ministral,opus	0.2454627559760817	0.6458720992303691	0.18859138546084353	0.7279201434412621	0.58	29	0.5150115473441108
6	gemma,gpt_oss_20b,granite,haiku,ministral,opus	0.24582335127042915	0.6453518701874462	0.19028086588721113	0.7254827384084626	0.58	29	0.5129870129870131
7	bol,gemma,granite,haiku,ministral,opus,rinna_jp_3_6b_jpfull	0.24583399001804204	0.6453365217190238	0.19477210481165033	0.7190032502847267	0.6	30	0.5348837209302326
6	bol,gemma,granite,ministral,opus,rinna_bilingual_4b_jpfull	0.2458679707533756	0.6452874978806723	0.19973718460948217	0.7118401542827767	0.54	27	0.470777726645191
5	gemma,gpt_oss_20b,granite,opus,rinna_bilingual_4b_jpfull	0.24595183826289874	0.6451665026405915	0.19592133454231847	0.7173452622514496	0.56	28	0.4923857868020305
4	bol,gemma,granite,ministral	0.24613881387930459	0.6448967538460357	0.20710190839570336	0.7012151037988783	0.48	24	0.4036697247706422
5	bol,gemma,ministral,opus,rinna_jp_3_6b_jpfull	0.2462020456062161	0.6448055297471935	0.19630081676561928	0.716797785129788	0.56	28	0.4949494949494949
6	bol,gemma,gpt_oss_20b,haiku,opus,rinna_bilingual_4b_jpfull	0.24620400355046876	0.6448027050307299	0.1987376328682609	0.7132822026229485	0.6	30	0.5363931386184515
7	bol,gemma,granite,haiku,ministral,opus,rinna_bilingual_4b_jpfull	0.24622231557214794	0.6447762863678648	0.1970252981473588	0.715752579433136	0.6	30	0.5366079703429101
4	bol,gemma,haiku,ministral	0.24653201927058033	0.6443294783779914	0.19942020236061664	0.7122974630012648	0.54	27	0.46955719557195574
5	gemma,gpt_oss_20b,granite,opus,rinna_jp_3_6b_jpfull	0.24668239043071025	0.6441125386509792	0.19299855728764884	0.7215619385023845	0.56	28	0.49168207024029575
5	bol,gemma,granite,haiku,rinna_jp_3_6b_jpfull	0.24705902472212998	0.6435691702265193	0.2017167471905844	0.7089842491638911	0.58	29	0.5134383688600557
6	bol,gemma,gpt_oss_20b,haiku,opus,qwen	0.24719690127312727	0.6433702564101407	0.19709298694106328	0.7156549251461348	0.58	29	0.5134383688600557
6	bol,gemma,granite,ministral,opus,qwen	0.24755060413652236	0.6428599710431723	0.19889476507969728	0.7130555087607453	0.54	27	0.4698017519594283
7	bol,gemma,granite,haiku,ministral,opus,qwen	0.24760805472408232	0.6427770873654033	0.19631746839306105	0.716773761909455	0.6	30	0.5348837209302326
5	bol,gemma,ministral,opus,rinna_bilingual_4b_jpfull	0.24767948817270072	0.6426740306833281	0.20055881946681953	0.7106547857486746	0.58	29	0.5174632352941175
6	gemma,gpt_oss_20b,granite,haiku,opus,rinna_bilingual_4b_jpfull	0.24769239783290026	0.6426554059805786	0.19539216808852244	0.7181086880701459	0.58	29	0.5138888888888888
6	bol,gemma,haiku,ministral,opus,rinna_jp_3_6b_jpfull	0.2477669085142179	0.6425479097901483	0.19597638497658995	0.7172658412629274	0.64	32	0.5827538247566064
4	bol,gemma,granite,rinna_jp_3_6b_jpfull	0.24789618815339698	0.6423613986958168	0.20895993033193003	0.6985345447656213	0.52	26	0.44802207911683534
2	gemma,granite	0.24795738283658206	0.6422731134298569	0.20511888122087765	0.7040760072699475	0.48	24	0.40009229349330877
4	bol,gpt_oss_20b,granite,opus	0.24796539133213227	0.6422615596130417	0.20731039834449091	0.7009143163836874	0.5	25	0.42102825382121356
4	gemma,gpt_oss_20b,opus,qwen	0.24805535202131576	0.6421317737728816	0.1924291615354254	0.7223834029304205	0.58	29	0.5150115473441109
5	bol,gemma,granite,haiku,rinna_bilingual_4b_jpfull	0.24821938298873547	0.6418951271096329	0.204757806498908	0.7045969279807234	0.54	27	0.46931241347485
6	gemma,gpt_oss_20b,granite,haiku,opus,rinna_jp_3_6b_jpfull	0.24832043074694596	0.6417493460099698	0.1934746861969664	0.7208750296860882	0.6	30	0.5363931386184515
6	bol,gemma,granite,opus,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	0.24836784306561424	0.64168094449295	0.20214379686916084	0.7083681467103957	0.56	28	0.4937873907040957
6	bol,gemma,haiku,ministral,opus,rinna_bilingual_4b_jpfull	0.24860266477176998	0.641342168381986	0.1987510723797717	0.7132628135063399	0.64	32	0.5827538247566064
5	bol,gemma,granite,haiku,qwen	0.24873843947216617	0.6411462868950463	0.20251662478416887	0.7078302697263086	0.6	30	0.5359628770301624
6	bol,gemma,gpt_oss_20b,granite,haiku,ministral	0.24888402758420367	0.6409362476477973	0.20159040971381179	0.7091665156151095	0.56	28	0.4914470642625983
5	gemma,gpt_oss_20b,granite,opus,qwen	0.24888835646127305	0.6409300023983168	0.19505683077956937	0.7185924775427975	0.56	28	0.4900324524802967
5	bol,gemma,ministral,opus,qwen	0.24912298545248526	0.6405915043162461	0.1986920114357534	0.7133480204373853	0.56	28	0.49494949494949503
5	gemma,gpt_oss_20b,haiku,opus,rinna_bilingual_4b_jpfull	0.24920765831929917	0.6404693471911959	0.1967601802705847	0.716135063679209	0.6	30	0.5385325334563913
7	bol,gemma,granite,haiku,opus,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	0.2492798761582375	0.6403651588730959	0.20045485085795245	0.7108047807450952	0.62	31	0.5583449558344956
5	bol,gpt_oss_20b,granite,haiku,opus	0.24931144571569872	0.6403196136291034	0.20342536598536018	0.7065192333018984	0.52	26	0.4418604651162791
3	bol,gemma,ministral	0.2494628972495336	0.6401011152523048	0.20946386452319518	0.6978075214069486	0.5	25	0.42660550458715585
5	gemma,gpt_oss_20b,haiku,opus,rinna_jp_3_6b_jpfull	0.24951323670832656	0.6400284907647432	0.19435872563896733	0.7195996303671632	0.64	32	0.5819786344635393
6	bol,gemma,granite,opus,qwen,rinna_jp_3_6b_jpfull	0.24958808428953147	0.6399205085305164	0.20099118801082902	0.7100310097943957	0.54	27	0.4698017519594283
3	granite,haiku,opus	0.24969310107563772	0.6397690013339907	0.19595697186851482	0.7172938484576755	0.52	26	0.43449575871819046
6	bol,gemma,haiku,ministral,opus,qwen	0.24988433536678964	0.639493108570498	0.19739251293115873	0.7152228004856067	0.62	31	0.5597775718257645
6	gemma,gpt_oss_20b,granite,haiku,opus,qwen	0.24989824578609415	0.6394730400775507	0.19466605983795943	0.7191562408423817	0.64	32	0.5808104331625523
1	gemma	0.25008531721411703	0.63920315305605	0.21692259393666236	0.6870468494708069	0.52	26	0.45180447693010506
6	bol,gemma,granite,opus,qwen,rinna_bilingual_4b_jpfull	0.2501396451597585	0.6391247743982914	0.20386114518201967	0.7058905368159551	0.54	27	0.470777726645191
4	bol,gemma,granite,rinna_bilingual_4b_jpfull	0.25017776328418667	0.6390697815692109	0.21416293979277953	0.6910281888187553	0.54	27	0.47199265381083566
7	bol,gemma,granite,haiku,opus,qwen,rinna_jp_3_6b_jpfull	0.2503098779292082	0.6388791804260094	0.19953553963165077	0.7121310664923142	0.62	31	0.5589600742804085
2	bol,gemma	0.2503185313108445	0.6388666962352358	0.23328661283870292	0.6634385605518197	0.52	26	0.44725932749884845
7	bol,gemma,gpt_oss_20b,granite,ministral,opus,rinna_jp_3_6b_jpfull	0.2504592889431269	0.6386636258971747	0.20156550582758034	0.7092024443282744	0.56	28	0.49285384970032264
4	bol,gemma,granite,qwen	0.25053713922858556	0.6385513116764119	0.21075469143859688	0.6959452518174526	0.52	26	0.44802207911683534
5	bol,gemma,gpt_oss_20b,granite,ministral	0.2505562852247596	0.6385236898426787	0.20820787552141723	0.6996195305112247	0.48	24	0.4036697247706422
7	bol,gemma,granite,haiku,opus,qwen,rinna_bilingual_4b_jpfull	0.2505744739460754	0.6384974490646362	0.20153290785602232	0.7092494732601842	0.62	31	0.5599814729041224
8	bol,gemma,gpt_oss_20b,granite,haiku,ministral,opus,rinna_jp_3_6b_jpfull	0.2506036012737841	0.6384554272133965	0.1997519092420899	0.7118189111283346	0.62	31	0.5589600742804085
3	bol,haiku,opus	0.2508012044563419	0.6381703460818565	0.20620854186659635	0.7025039592601172	0.46	23	0.3738404452690167
8	bol,gemma,gpt_oss_20b,granite,haiku,ministral,opus,rinna_bilingual_4b_jpfull	0.25098333549129753	0.637907586540934	0.20189394687437923	0.7087286040588332	0.62	31	0.5599814729041224
4	gemma,ministral,opus,rinna_bilingual_4b_jpfull	0.2510810993821547	0.6377665430604165	0.19686162397461876	0.7159887113504697	0.54	27	0.4715073529411764
7	bol,gemma,gpt_oss_20b,granite,ministral,opus,rinna_bilingual_4b_jpfull	0.25109951391029617	0.6377399765119864	0.2045227267667488	0.704936076344523	0.56	28	0.49285384970032264
5	gemma,gpt_oss_20b,haiku,opus,qwen	0.2513610474714689	0.6373626633402565	0.19524701865651956	0.7183180944358842	0.62	31	0.5581395348837209
6	bol,gemma,gpt_oss_20b,granite,haiku,rinna_jp_3_6b_jpfull	0.2516546295740045	0.6369391138968347	0.20502356213032685	0.7042135236491871	0.58	29	0.5143385753931545
6	gemma,granite,haiku,ministral,opus,rinna_bilingual_4b_jpfull	0.2517242031346896	0.6368387404658573	0.1973953780458245	0.7152186669988868	0.58	29	0.5138888888888888
2	haiku,opus	0.2517261063679218	0.6368359946807115	0.19728871171261544	0.7153725539888374	0.5	25	0.4128698919680601
4	gemma,ministral,opus,rinna_jp_3_6b_jpfull	0.2518294547759512	0.6366868944449637	0.19344106866582575	0.7209235295315517	0.56	28	0.4951812758145938
3	gemma,haiku,ministral	0.25183390534775335	0.6366804736270957	0.1938711037753263	0.7203031200116672	0.58	29	0.5156826568265682
5	gemma,granite,ministral,opus,rinna_bilingual_4b_jpfull	0.2518469758592116	0.636661616865033	0.1994036021038942	0.7123214121093158	0.54	27	0.46759259259259267
5	bol,gemma,gpt_oss_20b,haiku,ministral	0.25197551094902954	0.6364761799283724	0.20399816266820323	0.7056928623681231	0.56	28	0.4930875576036867
3	bol,gpt_oss_20b,opus	0.2519927786345456	0.6364512679241108	0.2101650108350677	0.6967959810998725	0.48	24	0.4020239190432383
4	gemma,granite,haiku,ministral	0.25202577934418896	0.6364036579639625	0.19619270182193838	0.7169537620228824	0.52	26	0.444187123668365
5	bol,gemma,gpt_oss_20b,granite,rinna_jp_3_6b_jpfull	0.25204272795693616	0.636379206284402	0.2095508701690841	0.6976819987930953	0.52	26	0.44802207911683534
5	bol,gemma,opus,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	0.2520537042119896	0.636363370895669	0.20596872766825114	0.7028499380148047	0.58	29	0.5167970547630005
6	bol,gemma,gpt_oss_20b,ministral,opus,rinna_jp_3_6b_jpfull	0.2522147243939857	0.6361310678776202	0.20228066757347615	0.7081706840240369	0.58	29	0.517684887459807
8	bol,gemma,gpt_oss_20b,granite,haiku,ministral,opus,qwen	0.25237356860034316	0.6359019041288343	0.20147348786712613	0.7093351981834943	0.62	31	0.5583449558344956
6	gemma,granite,haiku,ministral,opus,rinna_jp_3_6b_jpfull	0.2526001633106297	0.6355749970640123	0.19567842955638104	0.7176957000700688	0.58	29	0.5129870129870131
6	bol,gemma,gpt_oss_20b,granite,haiku,rinna_bilingual_4b_jpfull	0.25265004172319666	0.6355030377255544	0.2079948975247522	0.6999267928108319	0.56	28	0.4923857868020304
2	gpt_oss_20b,opus	0.25269475793689417	0.6354385258658057	0.20077946436314426	0.7103364624509494	0.5	25	0.4169776119402986
5	bol,gemma,opus,qwen,rinna_jp_3_6b_jpfull	0.2526977519252827	0.6354342064536052	0.2033688112460897	0.7066008245437827	0.56	28	0.4940202391904325
5	gemma,haiku,ministral,opus,rinna_bilingual_4b_jpfull	0.2527746116067573	0.6353233213722974	0.19744832803044654	0.7151422763186575	0.6	30	0.5374653098982424
7	bol,gemma,gpt_oss_20b,granite,ministral,opus,qwen	0.25278249552314014	0.6353119472852291	0.20410916019503822	0.7055327267866074	0.56	28	0.4914470642625983
7	bol,gemma,gpt_oss_20b,haiku,ministral,opus,rinna_jp_3_6b_jpfull	0.25285855424433235	0.6352022177453487	0.20137310874596004	0.7094800146438095	0.64	32	0.5827538247566064
5	gemma,granite,ministral,opus,rinna_jp_3_6b_jpfull	0.25297738839609296	0.6350307763039155	0.19679843423721072	0.7160798748712633	0.5	25	0.4207599629286377
7	bol,gemma,gpt_oss_20b,granite,opus,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	0.25315789228229013	0.6347703642424376	0.2064771345251434	0.7021164619636122	0.56	28	0.49285384970032264
6	bol,gemma,haiku,opus,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	0.25331417198315564	0.6345449002930074	0.20480783678847053	0.7045247495300774	0.62	31	0.5589600742804085
5	bol,granite,haiku,ministral,opus	0.25333088933757053	0.6345207822486962	0.20532285774460068	0.7037817313507144	0.52	26	0.4418604651162791
6	bol,gemma,gpt_oss_20b,ministral,opus,rinna_bilingual_4b_jpfull	0.25338167693018804	0.6344475112406882	0.2059366087068741	0.7028962758811018	0.58	29	0.5174632352941175
5	gemma,haiku,ministral,opus,rinna_jp_3_6b_jpfull	0.25340788215046667	0.6344097050993469	0.19532199118064772	0.7182099319471217	0.62	31	0.5585501858736059
4	bol,gemma,gpt_oss_20b,ministral	0.2534356378163201	0.6343696621378635	0.21000526039555345	0.6970264522667395	0.56	28	0.49494949494949503
4	bol,gemma,haiku,rinna_jp_3_6b_jpfull	0.2534390372543985	0.6343647577854061	0.21010914349241971	0.6968765806380585	0.5	25	0.422365988909427
8	bol,gemma,gpt_oss_20b,granite,haiku,opus,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	0.2535046231975802	0.6342701372704258	0.20468706528558256	0.7046989859783745	0.66	33	0.6050185873605949
7	bol,gemma,gpt_oss_20b,haiku,ministral,opus,rinna_bilingual_4b_jpfull	0.2535879789499519	0.6341498803398495	0.20394166733840624	0.7057743679002546	0.64	32	0.5827538247566064
6	bol,gemma,gpt_oss_20b,granite,haiku,qwen	0.2536523257427384	0.6340570475409995	0.2067128953051007	0.7017763310555317	0.58	29	0.5136637332098193
5	bol,gemma,gpt_oss_20b,granite,rinna_bilingual_4b_jpfull	0.25378397751750953	0.6338671141784128	0.21417211081912843	0.6910149578245219	0.56	28	0.4940202391904325
5	bol,gemma,opus,qwen,rinna_bilingual_4b_jpfull	0.25397052199074044	0.6335979873919773	0.20714343324331883	0.7011551961071498	0.56	28	0.49425287356321834
6	bol,gemma,haiku,opus,qwen,rinna_jp_3_6b_jpfull	0.2540044495004594	0.633549040341956	0.2029434921619828	0.7072144302772192	0.58	29	0.5134383688600557
6	gemma,granite,haiku,ministral,opus,qwen	0.2542152940769198	0.6332448559170983	0.19690167454633514	0.7159309305892696	0.6	30	0.5363931386184515
7	bol,gemma,gpt_oss_20b,granite,opus,qwen,rinna_jp_3_6b_jpfull	0.25447446963591464	0.6328709446234169	0.20579611478620172	0.7030989657637309	0.58	29	0.5150115473441108
